filename,width,height,class,xmin,ymin,xmax,ymax
imag-17-_jpg.rf.76f759e9404ec552b08508c9adb509dd.jpg,640,640,spaghetti,384,250,463,305
imag-17-_jpg.rf.76f759e9404ec552b08508c9adb509dd.jpg,640,640,spaghetti,266,262,343,338
C3FHBKAXAAAE7CY_jpg.rf.7683babd18a09f7964e3a85b3df4de6f.jpg,640,640,spaghetti,423,90,604,339
C3FHBKAXAAAE7CY_jpg.rf.7683babd18a09f7964e3a85b3df4de6f.jpg,640,640,spaghetti,0,294,255,611
C3FHBKAXAAAE7CY_jpg.rf.7683babd18a09f7964e3a85b3df4de6f.jpg,640,640,spaghetti,17,40,331,296
1eck6nhkygo71_jpg.rf.793b85ba656752b1cd554ef48089239e.jpg,640,640,spaghetti,239,249,410,417
1eck6nhkygo71_jpg.rf.793b85ba656752b1cd554ef48089239e.jpg,640,640,spaghetti,345,168,463,283
1eck6nhkygo71_jpg.rf.793b85ba656752b1cd554ef48089239e.jpg,640,640,spaghetti,453,246,571,453
1eck6nhkygo71_jpg.rf.793b85ba656752b1cd554ef48089239e.jpg,640,640,spaghetti,340,438,509,563
hm3f9nr6xiaa1_jpg.rf.7b0025d9dd5c3d1b177a619046d228e2.jpg,640,640,spaghetti,240,29,414,247
hm3f9nr6xiaa1_jpg.rf.7b0025d9dd5c3d1b177a619046d228e2.jpg,640,640,spaghetti,406,149,489,283
hm3f9nr6xiaa1_jpg.rf.7b0025d9dd5c3d1b177a619046d228e2.jpg,640,640,spaghetti,301,245,426,333
hm3f9nr6xiaa1_jpg.rf.7b0025d9dd5c3d1b177a619046d228e2.jpg,640,640,spaghetti,411,18,464,103
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,406,483,531,602
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,256,452,405,588
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,164,449,259,579
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,57,407,170,533
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,9,320,115,409
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,113,319,257,441
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,259,338,406,449
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,250,234,368,329
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,361,101,429,200
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,218,95,363,177
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,123,105,224,217
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,72,205,154,300
68ldi0mb09u91_cropped_jpg.rf.7adc9fe45d7e5767445ef72ccdaa8db8.jpg,640,640,spaghetti,174,227,244,316
imag-58-_jpg.rf.7c4378f622c8e882f5a2b74c8b5786c3.jpg,640,640,spaghetti,62,172,276,540
imag-58-_jpg.rf.7c4378f622c8e882f5a2b74c8b5786c3.jpg,640,640,spaghetti,292,447,414,627
imag-45-_jpg.rf.7cd997145a7883c859ee7ad58d2f52e4.jpg,640,640,spaghetti,337,215,463,371
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,430,296,515,424
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,491,369,560,440
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,403,49,526,242
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,411,0,475,68
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,281,481,366,579
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,442,430,492,503
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,359,346,420,431
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,303,400,367,481
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,158,511,211,575
315560526_10158414561981627_8955722176941152463_n_cropped_jpg.rf.7d47b5e04ffdf4929c41d9d6b77d3aed.jpg,640,640,spaghetti,360,476,420,580
c21uu9fcwqka1_cropped_jpg.rf.7be540f4f7827d19bb0b2023f96fb9cf.jpg,640,640,spaghetti,176,85,340,182
c21uu9fcwqka1_cropped_jpg.rf.7be540f4f7827d19bb0b2023f96fb9cf.jpg,640,640,spaghetti,366,98,472,163
c21uu9fcwqka1_cropped_jpg.rf.7be540f4f7827d19bb0b2023f96fb9cf.jpg,640,640,spaghetti,478,175,563,262
c21uu9fcwqka1_cropped_jpg.rf.7be540f4f7827d19bb0b2023f96fb9cf.jpg,640,640,spaghetti,433,263,491,428
imag-133-_jpg.rf.7e434d1fb86debc04934f5cebe3f0c22.jpg,640,640,spaghetti,443,146,637,429
imag-140-_jpg.rf.7e6be9450c3fd04da8eca9e7013da04c.jpg,640,640,spaghetti,61,114,547,496
270651994_645223106909789_3171208213911292293_n_jpg.rf.8082fb736b921f127a711b8f342b4c23.jpg,640,640,spaghetti,175,175,452,368
270651994_645223106909789_3171208213911292293_n_jpg.rf.8082fb736b921f127a711b8f342b4c23.jpg,640,640,spaghetti,173,350,286,623
270651994_645223106909789_3171208213911292293_n_jpg.rf.8082fb736b921f127a711b8f342b4c23.jpg,640,640,spaghetti,372,578,549,640
spaghetti_74_jpg.rf.81fb3b34a75458177db786061303a9c1.jpg,640,640,spaghetti,413,377,533,599
1eck6nhkygo71_jpg.rf.7d6658d445f44753cf0520afbb192f16.jpg,640,640,spaghetti,239,231,410,386
1eck6nhkygo71_jpg.rf.7d6658d445f44753cf0520afbb192f16.jpg,640,640,spaghetti,345,140,463,246
1eck6nhkygo71_jpg.rf.7d6658d445f44753cf0520afbb192f16.jpg,640,640,spaghetti,453,210,571,408
1eck6nhkygo71_jpg.rf.7d6658d445f44753cf0520afbb192f16.jpg,640,640,spaghetti,340,413,509,525
aea353b13e8addbc12bc17ca0e93547d_jpg.rf.7ec52987791de52a06fbf7c48baee10d.jpg,640,640,spaghetti,214,222,387,393
aea353b13e8addbc12bc17ca0e93547d_jpg.rf.7ec52987791de52a06fbf7c48baee10d.jpg,640,640,spaghetti,285,96,506,230
aea353b13e8addbc12bc17ca0e93547d_jpg.rf.7ec52987791de52a06fbf7c48baee10d.jpg,640,640,spaghetti,433,220,553,371
aea353b13e8addbc12bc17ca0e93547d_jpg.rf.7ec52987791de52a06fbf7c48baee10d.jpg,640,640,spaghetti,368,305,450,462
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,405,267,487,371
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,315,329,410,394
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,190,139,237,232
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,224,98,258,137
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,313,199,372,258
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,282,285,325,344
8874F2C2-2561-442F-AB5A-1E0A16FD18D4_cropped_jpg.rf.8093c3c09fe8dced10adabe13da96ebf.jpg,640,640,spaghetti,457,364,487,467
failed-3d-print-turning-in-spaghetti-720x720_jpg.rf.80f82be4a6080c8fa0af0278f0066c69.jpg,640,640,spaghetti,222,135,443,335
failed-3d-print-turning-in-spaghetti-720x720_jpg.rf.80f82be4a6080c8fa0af0278f0066c69.jpg,640,640,spaghetti,196,325,623,640
3D-printed-vase-fail-spaghetti-prototyping-hive-800x800_jpg.rf.8273f77c65eceaec995098844d0589b8.jpg,640,640,spaghetti,34,3,524,375
imag-38-_jpg.rf.82c2a1e342314b716ad9a54b996a0780.jpg,640,640,spaghetti,73,326,130,388
imag-38-_jpg.rf.82c2a1e342314b716ad9a54b996a0780.jpg,640,640,spaghetti,129,258,154,303
imag-38-_jpg.rf.82c2a1e342314b716ad9a54b996a0780.jpg,640,640,spaghetti,59,392,265,494
imag-38-_jpg.rf.82c2a1e342314b716ad9a54b996a0780.jpg,640,640,spaghetti,209,334,377,392
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,0,391,113,491
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,183,420,305,486
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,272,357,345,432
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,199,242,314,323
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,149,84,288,200
f7i3xai4ztx91_cropped_jpg.rf.83442cf8ddcb883a9d1c1a29392aef55.jpg,640,640,spaghetti,293,260,368,331
imag-129-_jpg.rf.82a4914acab20d94953b53c22e0b232f.jpg,640,640,spaghetti,141,108,314,587
imag-129-_jpg.rf.82a4914acab20d94953b53c22e0b232f.jpg,640,640,spaghetti,344,95,457,201
imag-182-_jpg.rf.83c0a2eab778929ccdb036ed8b25f196.jpg,640,640,spaghetti,171,542,266,624
imag-182-_jpg.rf.83c0a2eab778929ccdb036ed8b25f196.jpg,640,640,spaghetti,49,341,115,434
imag-19-_jpg.rf.8508bbf37d819e725fd5cbd16cd95d4b.jpg,640,640,spaghetti,248,338,294,392
imag-19-_jpg.rf.8508bbf37d819e725fd5cbd16cd95d4b.jpg,640,640,spaghetti,264,155,321,274
imag-14-_jpg.rf.83d98793d2e7fa4ec364a5196e275e64.jpg,640,640,spaghetti,160,154,355,503
imag-14-_jpg.rf.83d98793d2e7fa4ec364a5196e275e64.jpg,640,640,spaghetti,72,322,161,500
spaghetti_24_jpg.rf.83e456b9ad5bd768f7b36303f7a6f330.jpg,640,640,spaghetti,90,157,540,596
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,125,380,222,471
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,90,39,281,364
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,161,0,249,55
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,254,46,368,201
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,266,193,365,295
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,338,210,413,325
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,351,114,500,196
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,404,174,477,271
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,469,275,540,371
goq68oyddrw91_cropped_jpg.rf.88f68091742b3ceea59b8f8ddb2764ec.jpg,640,640,spaghetti,621,450,640,512
spaghetti_26_jpg.rf.821a177b33c93acf235ef0f3e46d9403.jpg,640,640,spaghetti,44,201,147,357
spaghetti_26_jpg.rf.821a177b33c93acf235ef0f3e46d9403.jpg,640,640,spaghetti,556,180,640,312
spaghetti_26_jpg.rf.821a177b33c93acf235ef0f3e46d9403.jpg,640,640,spaghetti,471,227,540,304
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,165,101,251,196
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,272,100,589,284
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,576,194,640,280
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,426,272,576,382
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,332,267,429,363
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,299,335,410,407
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,426,362,501,509
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,350,406,443,477
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,246,455,339,524
goq68oyddrw91_cropped_jpg.rf.898be2665227d3796a545476384dc223.jpg,640,640,spaghetti,98,583,157,640
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,173,371,325,548
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,179,228,356,369
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,121,397,187,454
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,141,286,192,375
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,323,387,458,537
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,434,322,509,538
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,350,251,450,370
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,283,152,441,221
338018514_1882728118730274_1558057468904242666_n_jpg.rf.8987fe615b9901ff3f8d54d558d7b577.jpg,640,640,spaghetti,432,213,521,309
spaghetti_90_jpg.rf.8a30f24f86551aed39d45256c8ab9340.jpg,640,640,spaghetti,139,157,553,441
952db5a1f04aa00cb5b68fb7d5fcf8d6_jpg.rf.890e94c84db97fb09d911cb653be6076.jpg,640,640,spaghetti,0,75,624,548
spaghetti_58_jpg.rf.8bd19cd785d6760c85221c773984dcf2.jpg,640,640,spaghetti,59,116,272,335
imag-154-_jpg.rf.8b24f58d02257a51b4abf79125d7cea1.jpg,640,640,spaghetti,291,260,319,445
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,193,235,287,311
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,392,258,526,347
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,546,323,613,377
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,587,235,615,330
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,566,453,635,485
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,503,390,548,448
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,397,316,474,411
336642593_1586539821825588_2902609152199909802_n_cropped_jpg.rf.8a30204ea87eb4215def69dbc08e7fa7.jpg,640,640,spaghetti,459,334,535,408
spaghetti_76_jpg.rf.8c5635ec2ed07b83f69fdfd1ea013ff4.jpg,640,640,spaghetti,30,257,567,626
spaghetti_97_jpg.rf.8e388cf397448f9b81099ca47dc76a66.jpg,640,640,spaghetti,210,85,535,501
spaghetti_11_jpg.rf.8f8ab1a10807e3e51c4075a1a018ce3b.jpg,640,640,spaghetti,167,66,475,367
spaghetti_11_jpg.rf.8f8ab1a10807e3e51c4075a1a018ce3b.jpg,640,640,spaghetti,174,362,303,492
spaghetti_11_jpg.rf.8f8ab1a10807e3e51c4075a1a018ce3b.jpg,640,640,spaghetti,124,278,172,370
imag-163-_jpg.rf.8f327ebc7d98f89eece08e62747ed6a2.jpg,640,640,spaghetti,202,335,365,380
1eck6nhkygo71_jpg.rf.8da86e4fe8cd3b15ac7de9a0674de4dc.jpg,640,640,spaghetti,267,282,435,454
1eck6nhkygo71_jpg.rf.8da86e4fe8cd3b15ac7de9a0674de4dc.jpg,640,640,spaghetti,212,414,328,532
1eck6nhkygo71_jpg.rf.8da86e4fe8cd3b15ac7de9a0674de4dc.jpg,640,640,spaghetti,107,242,221,451
1eck6nhkygo71_jpg.rf.8da86e4fe8cd3b15ac7de9a0674de4dc.jpg,640,640,spaghetti,171,133,338,262
imag-26-_jpg.rf.8feb9f62103878ce75f85025ac7548fd.jpg,640,640,spaghetti,337,89,455,511
imag-26-_jpg.rf.8feb9f62103878ce75f85025ac7548fd.jpg,640,640,spaghetti,257,13,377,213
imag-26-_jpg.rf.8feb9f62103878ce75f85025ac7548fd.jpg,640,640,spaghetti,265,458,367,534
imag-26-_jpg.rf.8feb9f62103878ce75f85025ac7548fd.jpg,640,640,spaghetti,136,516,465,639
spaghetti_114_jpg.rf.90423d811953e1ec1828bb86c193e9bb.jpg,640,640,spaghetti,36,57,635,496
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,93,300,225,414
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,167,391,258,467
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,225,425,304,497
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,219,290,272,359
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,244,229,299,277
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,369,178,460,248
333193713_896163901527811_5668953541213023140_n_cropped_jpg.rf.8f9eba0e94ac3e24e8831d3a743b3e26.jpg,640,640,spaghetti,464,143,597,243
spaghetti_105_jpg.rf.90d312b408bf4c67bc6bba4a2eb56f29.jpg,640,640,spaghetti,141,225,479,494
25246-133743-20190315-072731_jpg.rf.91c94d401499cca628786016d4aca51e.jpg,640,640,spaghetti,81,259,517,460
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,314,70,393,224
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,432,137,559,292
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,379,128,435,220
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,124,104,268,225
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,194,294,385,465
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,84,372,210,486
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,24,406,105,484
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,141,497,244,574
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,55,548,140,640
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,386,421,499,553
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,520,420,572,602
148269246_3650105938422073_232258935701890484_n_cropped_jpg.rf.928127a08d38ce79823e2b031ac9823e.jpg,640,640,spaghetti,408,285,544,412
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,416,175,511,316
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,345,495,437,598
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,177,307,310,396
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,121,175,282,322
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,161,423,257,524
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,246,18,373,151
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,369,89,476,139
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,286,155,395,270
336651757_1243082616632001_2324504057746155226_n_cropped_jpg.rf.8ff4b0582bcaaf4a26d78f9f741b1093.jpg,640,640,spaghetti,437,362,486,464
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,0,384,108,481
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,178,389,300,452
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,267,319,341,392
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,195,210,311,288
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,147,59,287,171
f7i3xai4ztx91_cropped_jpg.rf.93c6e27417df70bdbb68ccd67474a026.jpg,640,640,spaghetti,290,219,366,288
imag-60-_jpg.rf.94d77519fbe9c30593378b22504d03a7.jpg,640,640,spaghetti,79,339,359,639
imag-60-_jpg.rf.94d77519fbe9c30593378b22504d03a7.jpg,640,640,spaghetti,315,110,498,395
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,241,432,450,631
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,150,413,258,573
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,49,356,156,466
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,16,246,155,364
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,163,269,349,421
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,350,297,494,445
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,418,442,508,580
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,501,334,607,476
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,397,200,520,319
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,347,96,464,198
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,191,14,303,132
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,42,66,159,191
2BB13286-1508-4AD2-806A-C3C0391D4FE2_cropped_cropped_jpg.rf.916defc7b02b37f06a482fe09214da33.jpg,640,640,spaghetti,170,151,279,276
imag-100-_jpg.rf.936d4e0619c72c03f9002de3f893c233.jpg,640,640,spaghetti,425,247,596,394
spaghetti_101_jpg.rf.9634110b18fe5e71963b5758f3588a51.jpg,640,640,spaghetti,81,217,554,478
imag-129-_jpg.rf.96c1c33134837ac3f4ad01a8c203995a.jpg,640,640,spaghetti,53,326,532,499
imag-129-_jpg.rf.96c1c33134837ac3f4ad01a8c203995a.jpg,640,640,spaghetti,440,184,546,297
imag-15-_jpg.rf.9498ae0bc3ca831057c11c6e655c546c.jpg,640,640,spaghetti,284,212,553,588
FR6TjwxXIAAIkLa_jpg.rf.970853c142aee5e37e1e24aec36d1c53.jpg,640,640,spaghetti,110,301,249,596
FR6TjwxXIAAIkLa_jpg.rf.970853c142aee5e37e1e24aec36d1c53.jpg,640,640,spaghetti,221,471,459,640
